Student_ID,Age,Gender,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status,Degree_B.Tech,Degree_BCA,Degree_MCA,Branch_Civil,Branch_ECE,Branch_IT,Branch_ME
2696,19,1,6.73,0,3,5,6,57,5,1,0,1,False,False,True,True,False,False,False
37447,19,0,7.18,1,5,8,8,76,6,2,1,1,True,False,False,True,False,False,False
21780,22,0,8.57,1,6,10,6,77,6,3,1,1,True,False,False,False,False,False,False
14586,19,0,7.75,0,3,4,4,84,6,2,0,0,False,True,False,False,False,False,True
2121,22,1,7.57,2,4,7,5,59,5,2,0,1,False,False,False,False,True,False,False
36368,19,0,8.07,1,5,7,6,82,6,2,0,1,True,False,False,False,True,False,False
5428,22,0,6.9,0,3,3,8,61,4,1,0,0,False,True,False,True,False,False,False
20281,21,0,5.68,0,3,4,8,57,8,1,2,0,True,False,False,False,False,False,True
24999,19,0,7.11,0,3,3,8,69,7,1,2,0,False,True,False,True,False,False,False
31652,20,1,6.76,1,5,9,9,71,6,3,1,1,False,True,False,False,False,True,False
21368,22,1,6.48,0,3,3,7,60,4,1,2,0,False,True,False,False,False,False,True
9397,19,0,8.72,1,5,8,5,66,5,2,0,1,True,False,False,False,False,True,False
14280,20,0,8.53,0,4,6,6,100,5,2,0,1,False,True,False,False,False,False,True
2678,21,0,6.35,0,3,3,7,76,7,1,2,0,False,False,False,True,False,False,False
13124,20,0,7.42,1,4,7,5,70,6,2,0,1,False,False,False,True,False,False,False
12023,23,0,6.51,0,3,4,7,59,4,1,1,0,False,False,True,True,False,False,False
565,21,0,6.74,0,3,5,4,64,6,2,0,0,False,False,False,True,False,False,False
2493,23,0,6.81,0,4,8,6,76,5,2,0,1,False,False,True,False,False,False,True
18766,21,1,7.67,1,5,10,5,67,6,3,1,1,True,False,False,False,True,False,False
44046,22,0,5.23,2,3,6,7,77,5,2,2,0,False,False,False,False,True,False,False
39730,20,0,8.53,1,4,6,6,82,5,2,1,1,False,False,True,False,True,False,False
39299,20,0,7.59,2,4,6,7,77,6,2,1,1,False,True,False,False,False,False,False
43208,20,0,5.93,0,2,2,6,72,5,1,2,0,False,False,True,True,False,False,False
42751,23,0,5.18,0,3,6,5,52,4,2,1,0,True,False,False,False,False,True,False
36775,24,1,5.36,0,3,6,4,71,4,2,1,0,False,False,True,True,False,False,False
11451,19,0,7.14,2,4,7,4,77,5,2,0,0,False,True,False,False,True,False,False
49138,18,1,8.47,1,5,8,7,93,6,3,0,1,False,False,True,True,False,False,False
29999,24,1,6.29,1,4,6,5,57,6,2,2,0,False,False,False,False,False,True,False
29415,22,1,6.07,0,3,3,7,64,6,1,3,0,False,False,False,False,True,False,False
43893,22,0,7.54,0,4,5,6,70,6,2,0,1,False,False,True,True,False,False,False
20989,20,0,5.47,0,2,1,8,52,4,0,2,0,True,False,False,True,False,False,False
42566,23,0,5.3,0,3,6,4,42,4,2,1,0,False,False,True,False,False,True,False
9002,21,1,5.76,1,4,8,5,39,3,2,1,0,True,False,False,False,False,True,False
10634,23,0,7.59,0,3,3,4,59,8,1,0,0,False,False,True,True,False,False,False
11845,20,0,8.47,1,5,7,8,83,5,2,0,1,False,True,False,False,True,False,False
4115,19,1,8.15,2,4,6,4,91,7,2,0,0,False,False,False,False,False,True,False
10968,24,0,6.61,0,4,6,5,83,4,2,1,1,False,False,True,False,False,False,False
5641,21,0,6.21,2,4,7,6,67,5,2,2,0,True,False,False,False,False,True,False
18764,21,0,7.29,0,4,6,5,71,5,2,0,1,False,False,False,False,True,False,False
26486,22,0,6.96,0,2,2,7,66,5,1,0,0,True,False,False,True,False,False,False
2667,18,0,8.31,0,4,6,8,92,5,2,0,1,False,True,False,False,False,False,True
39201,19,1,6.24,0,3,4,7,85,6,2,2,0,False,False,True,False,True,False,False
35339,24,1,6.86,0,2,2,5,86,5,1,0,0,True,False,False,False,True,False,False
24628,22,0,6.36,1,3,5,7,68,4,2,2,0,False,True,False,False,False,True,False
2940,21,1,7.95,0,3,4,5,68,3,1,1,0,True,False,False,False,False,False,True
2256,21,1,7.21,1,4,6,4,54,8,2,2,0,False,False,False,False,False,True,False
11794,22,0,7.34,1,4,6,5,67,4,2,0,1,False,False,False,False,False,False,False
983,18,1,7.03,0,3,4,6,53,7,1,1,0,False,False,True,False,False,False,True
40008,23,1,8.16,1,5,9,3,83,4,3,1,0,True,False,False,False,True,False,False
13816,18,0,8.52,1,4,6,6,87,4,2,0,1,False,False,True,False,False,False,True
48013,21,1,5.61,0,3,6,5,54,6,2,2,0,False,True,False,False,False,False,False
2191,20,0,6.58,1,3,5,4,62,5,2,0,0,False,False,True,True,False,False,False
19097,24,0,7.93,2,5,10,5,68,6,3,0,1,False,True,False,True,False,False,False
38213,20,0,6.92,1,4,7,7,66,3,2,1,1,False,True,False,False,False,True,False
42932,18,0,8.23,1,4,6,5,80,4,2,0,1,False,False,True,False,False,False,False
39667,22,1,5.66,1,2,2,4,54,6,1,3,0,False,False,False,False,True,False,False
39782,21,0,7.47,0,3,4,5,73,6,1,0,0,False,True,False,False,False,True,False
23119,19,1,6.88,0,3,4,4,56,7,1,2,0,False,False,False,False,False,True,False
37730,23,0,6.64,0,4,8,5,67,5,2,1,1,False,True,False,False,False,True,False
47552,18,1,6.9,2,4,7,5,82,4,2,2,0,True,False,False,False,False,False,False
14333,21,1,6.84,1,4,8,6,57,5,2,0,1,False,False,False,False,False,False,False
7999,21,1,6.73,0,4,7,5,73,5,2,0,1,False,False,True,False,False,False,True
22251,22,0,6.97,0,3,4,4,60,4,1,0,0,True,False,False,False,False,True,False
19239,22,0,5.5,0,2,3,7,67,4,1,3,0,False,False,False,False,True,False,False
26530,24,0,8.61,1,6,10,5,98,5,3,0,1,False,False,False,False,False,False,True
25264,22,0,7.94,1,4,5,6,70,4,2,0,1,False,True,False,False,True,False,False
46320,19,0,7.7,0,4,6,4,70,3,2,0,0,False,False,True,False,False,True,False
10928,24,1,7.74,2,5,9,7,68,5,3,0,1,True,False,False,False,True,False,False
13484,24,1,7.97,2,4,7,4,68,7,2,1,0,False,False,True,False,False,False,False
24990,24,1,7.24,1,4,7,4,75,5,2,0,0,True,False,False,False,False,False,False
16313,20,1,5.42,0,3,4,5,57,6,1,1,0,False,True,False,True,False,False,False
14133,22,0,7.54,1,5,9,6,64,6,3,0,1,False,False,True,False,False,True,False
7902,23,1,7.7,1,3,4,6,79,5,1,0,0,False,False,True,False,False,False,True
3645,23,1,7.43,0,4,6,6,92,5,2,0,1,False,False,False,False,False,False,False
22865,22,1,8.51,2,5,9,5,71,6,3,0,1,False,False,False,True,False,False,False
42186,20,1,7.89,0,4,6,7,76,6,2,0,1,False,True,False,True,False,False,False
662,24,0,7.49,1,4,7,7,83,7,2,0,1,False,True,False,False,False,True,False
29046,19,0,6.32,2,3,5,6,73,6,2,1,0,False,False,False,False,True,False,False
10438,19,1,5.84,1,4,8,7,44,6,2,2,0,True,False,False,False,False,False,False
10364,19,0,7.74,1,4,7,5,84,4,2,0,1,False,True,False,False,True,False,False
25893,19,1,6.85,0,3,3,3,53,7,1,0,0,False,False,False,False,True,False,False
5956,19,1,5.76,1,3,5,5,70,6,2,2,0,False,False,True,False,False,False,True
29672,20,0,7.04,1,4,5,4,77,5,2,0,0,False,False,True,False,True,False,False
3202,24,0,6.43,0,4,6,8,51,7,2,2,0,True,False,False,False,True,False,False
37797,20,0,7.35,3,5,9,6,71,3,3,0,1,False,True,False,False,False,True,False
13385,24,1,7.16,1,4,7,5,65,8,2,2,0,True,False,False,False,False,False,False
28493,24,1,7.75,1,4,6,5,83,6,2,0,1,False,False,True,False,True,False,False
36229,19,0,7.56,2,5,9,6,72,5,3,1,1,True,False,False,False,False,True,False
49168,23,1,7.66,2,5,9,7,65,6,3,1,1,False,False,False,False,False,False,False
47920,19,0,6.93,0,3,5,5,61,6,2,0,1,False,True,False,True,False,False,False
9429,24,0,6.78,0,3,5,3,70,7,2,0,0,False,True,False,False,True,False,False
6460,24,1,6.76,2,3,5,5,72,6,2,2,0,False,False,False,False,False,True,False
32001,21,1,6.5,0,4,6,5,67,4,2,2,0,False,False,True,False,False,True,False
33001,23,0,8.42,2,5,7,4,72,5,2,1,0,False,True,False,False,False,False,True
16956,23,0,7.57,1,5,8,4,74,5,2,0,0,False,False,False,False,False,False,False
42206,18,0,5.72,2,3,5,5,55,6,1,2,0,False,True,False,False,True,False,False
29838,21,0,6.61,0,2,2,6,68,6,1,0,0,False,True,False,False,True,False,False
37420,21,0,6.31,1,4,7,6,56,6,2,1,0,False,False,True,False,True,False,False
29233,20,0,6.48,0,3,4,4,39,5,1,1,0,False,False,True,True,False,False,False
49868,20,0,5.21,0,3,5,6,52,6,1,3,0,True,False,False,False,False,False,True
13983,18,1,8.67,0,4,6,6,90,6,2,0,1,False,True,False,False,False,True,False
8002,20,1,6.75,1,4,8,6,47,6,2,0,0,False,True,False,False,False,False,False
5669,20,1,6.85,1,4,6,5,63,4,2,0,1,False,True,False,False,False,False,False
8387,21,0,7.17,2,4,7,8,57,6,2,2,0,True,False,False,False,False,False,False
30474,18,0,5.52,0,3,4,6,44,4,1,2,0,True,False,False,True,False,False,False
34878,21,0,6.44,0,4,7,7,66,3,2,2,0,False,True,False,False,True,False,False
43396,22,0,6.45,0,3,5,4,69,6,2,1,0,True,False,False,False,False,False,False
19339,19,1,6.95,0,3,4,6,59,6,1,1,0,True,False,False,False,True,False,False
18971,21,1,8.87,2,6,10,6,88,6,3,0,1,False,True,False,False,False,False,False
36093,24,0,5.9,0,2,3,7,51,7,1,1,0,False,True,False,False,False,False,True
26496,19,0,5.54,0,3,4,6,57,4,1,2,0,False,False,True,False,False,False,False
41420,22,1,7.04,2,4,7,6,79,6,2,2,0,True,False,False,False,True,False,False
19246,22,0,7.4,1,4,7,7,71,6,2,2,0,False,False,True,True,False,False,False
19311,21,0,6.04,1,3,3,4,60,5,1,3,0,False,False,True,True,False,False,False
48090,21,0,7.44,0,3,4,5,81,7,2,2,0,False,True,False,False,False,False,True
9567,23,1,8.25,0,4,6,4,73,4,2,0,0,False,True,False,False,False,False,True
11071,23,0,5.47,0,2,3,9,53,4,1,2,0,True,False,False,False,True,False,False
39833,22,1,6.32,0,3,4,4,76,6,1,2,0,False,False,False,True,False,False,False
13422,21,1,7.41,1,4,6,5,66,5,2,0,1,False,False,False,False,False,False,False
34222,21,0,5.92,1,3,4,5,53,6,1,3,0,True,False,False,False,False,True,False
14865,19,0,8.3,0,4,6,7,96,7,2,0,1,False,False,True,False,False,False,True
7801,18,1,7.42,2,5,9,5,77,6,3,0,1,False,False,False,False,False,False,False
39317,19,1,6.89,1,4,6,8,64,8,2,0,1,False,False,True,False,False,False,True
37582,24,1,6.03,0,4,7,4,59,6,2,3,0,False,False,True,False,False,True,False
17680,21,1,6.23,1,4,6,6,67,5,2,3,0,False,False,True,False,False,True,False
13570,18,0,7.21,1,4,5,4,85,5,2,1,0,True,False,False,True,False,False,False
11655,19,0,5.11,0,3,4,6,42,6,1,1,0,False,False,True,True,False,False,False
9856,18,1,6.25,1,3,4,6,68,7,1,2,0,False,False,True,False,False,True,False
16587,24,1,6.5,1,4,7,8,63,6,2,1,1,False,False,True,True,False,False,False
38184,20,0,7.34,2,4,7,6,70,6,2,2,0,False,True,False,False,False,True,False
41141,19,0,6.23,1,3,3,5,56,6,1,2,0,True,False,False,True,False,False,False
48798,18,0,6.56,1,5,9,6,63,3,3,2,0,False,True,False,False,False,False,True
38136,23,1,6.14,0,3,5,4,53,7,1,2,0,False,True,False,False,True,False,False
1900,18,1,5.2,0,2,2,4,47,4,1,2,0,False,False,True,False,False,True,False
33348,22,0,6.01,2,3,5,7,55,7,1,1,0,False,True,False,False,False,True,False
49444,24,0,8.71,3,6,10,7,94,4,3,0,1,True,False,False,False,False,True,False
35320,21,0,8.86,3,6,10,6,85,4,3,0,1,True,False,False,False,False,False,False
23573,23,1,8.48,2,5,8,5,97,5,3,0,1,True,False,False,False,False,False,False
6795,19,0,7.28,1,4,6,7,61,5,2,1,1,True,False,False,False,True,False,False
17998,20,0,6.01,0,3,3,6,66,4,1,1,0,False,False,True,True,False,False,False
20364,20,0,7.43,0,4,6,3,72,7,2,0,0,False,False,False,False,False,True,False
48172,24,1,6.68,2,4,7,6,77,4,2,0,1,True,False,False,False,False,False,False
7061,22,1,8.83,1,5,8,7,83,7,3,0,1,False,False,True,False,True,False,False
38526,18,0,8.31,1,4,6,6,78,5,2,1,1,False,False,True,False,False,False,False
30488,24,0,5.42,0,3,4,1,57,5,1,3,0,True,False,False,False,False,False,True
21150,21,0,7.09,1,4,7,7,65,7,2,0,1,False,True,False,False,False,True,False
47854,20,0,5.56,0,2,2,4,60,7,1,1,0,False,True,False,True,False,False,False
16376,22,1,8.62,3,5,8,5,75,5,2,0,1,True,False,False,False,False,False,False
17221,24,1,6.58,0,4,7,7,69,6,2,0,1,False,False,False,False,False,False,False
29420,21,1,6.13,0,3,3,7,43,5,1,3,0,False,False,True,False,True,False,False
40471,18,0,8.53,1,4,6,3,86,5,2,1,0,True,False,False,False,False,False,True
44184,20,0,5.61,0,3,4,4,52,6,1,2,0,True,False,False,False,False,False,True
11690,18,1,7.37,1,4,6,6,85,7,2,0,1,True,False,False,False,True,False,False
29934,19,1,7.83,1,5,8,5,100,5,3,2,0,False,False,True,False,False,False,True
12299,20,0,6.89,2,3,5,6,78,5,2,2,0,False,True,False,False,False,False,True
17613,22,0,8.47,2,4,6,9,93,4,2,0,1,False,False,True,False,False,False,True
42020,21,0,5.62,1,3,6,5,46,5,2,2,0,False,False,True,False,False,False,False
42993,24,1,5.89,2,3,6,5,50,9,2,2,0,False,False,False,False,False,False,False
6261,23,1,7.59,1,3,4,6,82,7,2,1,0,False,False,False,False,False,False,False
11694,22,0,4.5,0,2,2,6,58,4,1,1,0,True,False,False,False,False,False,True
22308,24,0,8.13,2,5,7,8,75,7,2,0,1,False,False,False,False,False,True,False
11399,19,1,7.9,2,4,7,4,55,5,2,0,0,False,False,False,False,False,False,False
1643,21,0,6.52,1,4,7,4,58,6,2,0,0,True,False,False,False,False,True,False
34308,20,0,8.56,3,5,7,5,99,7,2,0,1,True,False,False,True,False,False,False
3258,21,0,6.82,1,4,6,5,72,6,2,1,1,False,True,False,False,False,True,False
37001,20,0,6.3,0,3,3,7,75,6,1,2,0,False,True,False,False,False,False,True
23449,23,1,8.14,2,5,8,4,56,8,2,0,0,False,False,True,True,False,False,False
8275,24,0,6.96,0,4,7,5,86,5,2,0,1,False,True,False,False,False,False,False
18850,24,1,8.42,0,4,6,3,71,4,2,0,0,True,False,False,False,False,False,False
13705,22,0,5.98,0,3,4,6,64,5,1,1,0,False,False,True,True,False,False,False
41238,21,0,7.32,1,4,6,8,75,7,2,0,1,False,True,False,False,False,False,True
29670,18,0,6.63,1,4,7,3,69,4,2,0,0,True,False,False,False,False,False,True
42357,24,0,6.04,1,4,6,5,77,6,2,2,0,False,False,True,False,False,False,True
29921,23,1,7.64,1,5,8,6,77,7,2,0,1,False,True,False,False,False,True,False
9422,18,1,6.22,1,3,4,3,61,4,1,2,0,False,False,True,True,False,False,False
3360,23,1,5.67,0,2,1,7,58,6,0,2,0,False,False,True,False,True,False,False
19863,19,1,6.25,1,5,9,4,69,6,3,3,0,False,True,False,False,False,True,False
3091,23,1,6.93,0,3,4,3,74,5,1,0,0,True,False,False,True,False,False,False
41745,19,0,7.18,2,4,6,7,94,6,2,2,0,True,False,False,False,False,False,False
41164,18,1,6.47,0,3,3,6,65,4,1,1,0,False,False,True,False,False,False,True
41807,18,1,5.03,0,3,6,7,65,5,2,1,0,False,False,False,False,True,False,False
32046,18,0,6.18,0,3,4,3,39,6,1,3,0,False,False,True,False,False,False,True
38796,19,1,6.86,1,4,8,8,72,7,2,0,1,False,False,True,False,False,False,False
26850,24,0,6.29,1,4,7,6,47,6,2,3,0,True,False,False,False,True,False,False
47352,20,1,6.39,0,3,3,7,55,5,1,1,0,False,True,False,False,False,False,True
49630,19,0,5.67,0,2,3,6,45,8,1,1,0,False,False,False,False,True,False,False
42995,19,1,6.59,2,4,7,7,54,7,2,0,0,False,False,True,False,True,False,False
45444,18,0,7.47,0,4,5,6,74,5,2,0,1,False,False,True,True,False,False,False
13103,19,0,6.39,0,3,5,8,54,6,1,2,0,False,True,False,False,True,False,False
45288,19,1,6.24,0,3,3,6,54,6,1,3,0,False,False,False,False,False,False,True
3982,18,1,7.34,2,4,7,4,48,7,2,0,0,False,False,True,True,False,False,False
1186,24,0,5.9,0,3,4,4,63,3,1,2,0,False,False,True,False,False,False,True
9727,20,1,7.26,3,4,7,8,74,5,2,0,1,False,False,True,False,False,False,False
10773,24,1,8.25,1,3,3,4,86,8,1,0,0,False,True,False,False,False,False,True
12354,23,1,6.49,1,4,7,4,75,6,2,1,0,False,False,False,False,True,False,False
36409,23,0,7.78,0,3,4,2,76,7,1,1,0,False,False,False,True,False,False,False
24661,21,1,7.16,0,3,4,7,74,7,1,0,0,False,False,False,True,False,False,False
33847,19,0,5.55,0,2,1,5,49,5,0,2,0,False,False,False,False,True,False,False
42046,19,1,7.9,0,3,3,6,80,5,1,0,0,True,False,False,True,False,False,False
26153,18,0,5.53,0,2,3,5,56,6,1,1,0,False,False,False,False,False,True,False
39449,22,1,6.61,0,3,3,6,75,7,1,0,0,False,False,False,True,False,False,False
20361,18,1,7.58,0,4,6,8,83,5,2,0,1,False,True,False,False,False,False,True
7308,22,0,6.03,0,3,4,3,57,4,1,2,0,False,False,True,False,False,True,False
46625,21,0,7.15,0,4,5,5,79,5,2,0,1,False,False,False,False,False,False,False
8127,20,1,9.16,1,6,9,7,100,5,3,1,1,False,False,False,False,False,False,False
40716,22,0,7.73,1,4,7,5,70,6,2,0,1,False,False,False,False,False,True,False
31633,21,1,7.15,1,4,6,7,68,6,2,0,1,False,True,False,True,False,False,False
36254,19,0,6.56,0,4,6,7,50,5,2,0,0,False,False,False,False,False,False,True
48385,19,0,5.59,0,3,4,6,54,6,1,1,0,False,False,True,True,False,False,False
6053,24,0,6.31,0,3,5,6,53,5,1,3,0,False,False,True,False,False,False,True
25505,19,1,6.87,1,4,6,4,60,7,2,0,0,True,False,False,False,True,False,False
6864,19,1,7.48,0,4,5,5,73,6,2,0,1,True,False,False,False,False,False,True
15539,20,1,9.37,1,6,9,5,81,6,3,0,1,True,False,False,False,False,False,False
21346,18,0,6.98,1,4,7,6,86,5,2,2,0,False,True,False,False,True,False,False
20100,24,0,6.28,0,4,7,5,58,6,2,1,0,False,False,True,False,True,False,False
17676,24,0,6.9,0,3,4,6,78,6,1,2,0,True,False,False,True,False,False,False
18634,24,0,6.49,0,5,9,6,66,5,3,3,0,True,False,False,False,False,False,False
24594,21,1,8.83,2,5,7,6,82,5,2,0,1,False,False,False,False,False,False,True
978,20,1,7.7,3,5,8,4,66,2,2,2,0,False,False,False,False,False,False,False
9655,20,0,7.39,1,4,6,6,79,7,2,0,1,True,False,False,False,True,False,False
30282,20,1,6.66,1,4,7,5,54,6,2,2,0,False,True,False,False,False,True,False
22688,23,0,5.84,2,3,6,5,57,6,2,2,0,False,False,True,False,False,True,False
9390,21,1,7.66,2,4,5,5,86,6,2,0,1,False,False,False,False,True,False,False
24855,21,0,8.83,1,5,9,7,100,4,3,0,1,False,False,False,True,False,False,False
11772,22,1,8.8,2,5,7,8,90,6,2,0,1,False,True,False,False,False,False,False
23672,21,0,6.73,1,4,7,5,50,5,2,0,0,True,False,False,False,False,False,False
24188,18,1,6.75,0,3,4,6,70,5,1,0,0,True,False,False,False,False,False,True
38178,22,1,7.04,1,4,5,5,71,7,2,1,1,False,False,True,False,True,False,False
9613,23,0,7.79,2,5,8,5,74,8,2,0,1,False,False,True,False,False,True,False
14289,24,1,8.57,1,5,8,8,91,5,3,0,1,False,False,True,False,False,False,False
37716,23,0,6.1,0,4,6,5,71,7,2,1,0,False,True,False,False,False,False,False
10381,24,0,6.8,1,3,5,2,49,8,1,0,0,False,True,False,False,False,True,False
10317,20,0,6.01,1,3,5,8,45,8,1,1,0,False,False,True,False,True,False,False
24083,19,0,7.15,0,4,5,5,90,6,2,0,1,False,False,False,False,False,True,False
12913,19,1,5.85,0,3,4,6,55,6,1,1,0,False,False,True,False,False,False,True
2092,20,1,7.85,2,4,7,7,71,7,2,1,1,False,False,True,False,True,False,False
18707,18,1,7.28,2,5,8,4,87,5,3,1,0,True,False,False,False,False,False,False
21085,24,0,6.98,0,4,7,3,86,6,2,0,0,False,False,True,False,False,False,False
9460,24,1,7.47,0,4,6,7,83,3,2,0,1,False,False,False,False,False,True,False
3004,23,0,6.8,0,3,5,3,82,8,2,0,0,False,False,False,True,False,False,False
37255,23,1,7.29,1,3,4,5,72,6,1,0,0,False,False,False,False,False,False,True
12411,18,0,6.56,0,3,4,3,77,7,1,0,0,False,False,False,False,True,False,False
49603,20,0,6.51,1,3,5,6,62,4,2,0,1,False,False,False,False,False,False,False
35833,18,1,8.14,1,6,10,4,71,4,3,0,0,True,False,False,False,False,True,False
36232,18,0,6.54,0,4,8,7,69,6,2,1,1,False,False,False,False,False,True,False
29733,23,1,6.58,1,4,6,7,67,7,2,0,1,False,True,False,False,False,True,False
21272,23,0,7.01,2,4,7,4,76,7,2,0,0,False,True,False,False,False,False,True
10722,19,1,6.97,0,4,7,6,60,6,2,1,1,False,False,False,False,True,False,False
29666,22,0,6.62,2,3,5,7,78,6,2,0,1,False,False,False,False,True,False,False
37790,20,0,7.47,1,4,7,5,91,7,2,0,1,True,False,False,False,True,False,False
33492,19,1,6.29,0,3,4,5,77,8,1,1,0,True,False,False,False,True,False,False
45610,21,0,7.11,0,4,5,6,81,7,2,0,1,False,False,False,True,False,False,False
25413,21,0,5.59,0,3,4,3,63,4,1,1,0,True,False,False,False,False,False,True
31999,20,0,6.67,0,3,3,7,63,6,1,0,0,False,False,False,False,False,False,True
43448,24,1,8.71,0,4,6,7,85,4,2,0,1,False,True,False,False,False,False,True
18643,22,0,6.86,1,4,7,6,59,7,2,1,1,False,True,False,False,True,False,False
7965,23,0,7.25,0,3,2,5,63,4,1,0,0,False,False,True,True,False,False,False
21658,21,0,5.33,0,4,7,4,40,6,2,1,0,False,True,False,False,False,False,False
35445,22,1,6.8,0,4,7,7,64,5,2,0,1,False,False,False,False,False,False,True
31758,20,0,6.83,0,4,6,6,66,5,2,0,1,False,True,False,False,False,False,False
10934,24,1,6.94,0,3,5,7,60,5,2,0,1,False,False,True,True,False,False,False
16445,19,1,6.45,1,3,3,6,83,4,1,1,0,True,False,False,False,True,False,False
26823,24,0,5.58,0,3,4,5,53,6,1,1,0,False,True,False,False,False,True,False
45424,18,1,6.85,0,4,7,6,61,6,2,2,0,False,True,False,False,False,True,False
1419,19,0,5.21,1,3,6,6,51,5,2,2,0,False,False,True,False,False,True,False
6498,20,0,7.7,2,5,9,4,88,5,3,1,0,True,False,False,False,True,False,False
4198,18,0,5.15,0,3,4,4,43,7,1,2,0,False,True,False,False,False,False,False
49073,23,0,6.24,0,4,6,6,62,5,2,3,0,False,True,False,False,False,False,True
15064,24,1,6.16,0,3,5,7,64,6,2,3,0,False,False,True,False,False,True,False
41684,23,0,7.69,2,4,5,4,74,5,2,1,0,False,True,False,False,False,False,True
16081,18,0,6.18,0,4,7,5,62,4,2,2,0,True,False,False,False,False,True,False
23735,20,1,5.94,1,3,4,8,45,5,1,1,0,False,False,False,False,False,False,True
44393,24,0,5.57,0,3,5,5,60,5,2,1,0,False,True,False,False,False,True,False
37758,24,0,8.56,2,5,7,7,70,4,2,0,1,True,False,False,False,False,False,False
19491,18,0,6.68,1,5,9,8,71,5,3,1,1,False,False,True,False,False,False,False
39836,20,0,6.13,0,3,3,6,57,6,1,2,0,False,True,False,False,False,False,True
14127,18,1,6.66,1,4,8,5,72,6,2,2,0,True,False,False,False,False,False,False
39444,22,1,9.12,3,5,8,4,100,6,3,0,0,True,False,False,False,False,True,False
28016,19,0,6.94,2,5,9,5,77,6,3,0,1,False,False,False,False,False,True,False
6935,22,0,6.4,1,4,6,7,66,6,2,2,0,False,False,False,False,False,True,False
44194,24,1,8.29,0,4,6,8,76,7,2,0,1,False,False,False,False,False,False,False
36076,20,1,7.97,2,4,7,7,90,4,2,2,0,False,True,False,False,True,False,False
33603,19,1,5.35,0,3,4,5,48,5,1,1,0,False,True,False,True,False,False,False
29198,20,1,6.32,1,4,6,6,54,3,2,1,0,True,False,False,False,False,True,False
460,19,1,7.12,0,3,3,6,92,8,1,0,0,False,True,False,True,False,False,False
18835,20,1,6.5,2,4,8,3,64,4,2,1,0,False,False,True,False,False,True,False
20906,18,0,4.82,0,2,3,6,51,6,1,1,0,True,False,False,False,False,False,True
30115,20,0,8.71,2,5,8,5,99,7,3,0,1,False,False,False,False,True,False,False
49911,20,1,8.23,3,5,8,3,69,6,2,0,0,True,False,False,False,False,False,False
41068,23,1,7.82,1,4,7,5,82,7,2,1,1,True,False,False,True,False,False,False
44672,21,1,6.99,0,4,8,7,60,6,2,1,1,False,True,False,False,True,False,False
33733,19,0,7.88,0,4,5,6,80,4,2,1,1,False,True,False,False,False,False,True
44268,20,0,7.08,2,4,5,6,62,7,2,0,1,False,False,False,False,False,True,False
47601,23,1,6.67,1,3,5,3,65,5,2,0,0,False,False,True,False,False,False,True
6458,18,0,5.85,1,4,7,5,55,7,2,3,0,False,False,True,False,False,False,False
37122,19,0,8.35,2,4,6,5,91,6,2,1,1,False,True,False,False,True,False,False
33168,22,1,5.26,0,2,3,4,54,6,1,2,0,False,False,True,False,False,False,True
26082,22,0,7.76,1,4,5,5,56,4,1,2,0,False,False,False,True,False,False,False
44959,24,0,7.0,2,5,9,5,49,6,2,0,0,False,False,False,False,False,False,False
23526,20,1,7.05,0,4,6,6,61,7,2,0,1,False,False,False,True,False,False,False
31349,22,0,7.25,0,4,6,6,78,6,2,0,1,False,True,False,True,False,False,False
28919,19,0,8.45,2,5,7,7,89,5,2,0,1,False,False,False,False,True,False,False
48328,20,1,6.23,0,3,5,4,50,4,1,1,0,False,True,False,False,False,False,False
22704,22,0,6.69,2,4,7,4,56,4,2,0,0,False,False,False,False,False,False,True
49548,19,1,7.85,2,4,6,6,81,8,2,0,1,False,True,False,True,False,False,False
6064,18,0,7.25,0,4,5,2,87,6,2,1,0,False,True,False,False,False,False,True
8591,20,1,7.74,0,3,3,4,60,6,1,0,0,False,True,False,True,False,False,False
12866,21,1,9.49,1,6,9,6,89,6,3,0,1,False,True,False,False,False,False,False
5162,23,0,5.93,1,3,4,3,71,4,1,1,0,True,False,False,False,False,False,True
42946,24,1,6.08,0,4,7,7,63,6,2,1,0,False,True,False,False,True,False,False
32856,24,0,7.17,0,3,4,7,69,8,1,1,0,True,False,False,False,False,False,False
6476,21,1,6.8,0,4,7,5,68,6,2,0,1,False,False,False,False,False,False,False
8717,21,0,5.56,1,2,3,5,66,5,1,2,0,False,False,True,False,False,False,False
14125,22,0,7.68,1,3,4,6,77,5,1,2,0,True,False,False,True,False,False,False
45020,24,1,6.8,0,2,2,5,76,8,1,0,0,False,False,True,False,False,False,True
20062,22,0,7.5,0,3,4,7,75,5,1,1,0,False,False,False,False,True,False,False
1725,18,0,7.32,0,4,5,5,70,4,2,2,0,False,False,True,False,False,False,True
22243,18,1,6.11,1,2,2,6,49,5,1,3,0,False,False,True,False,False,False,False
5595,22,1,6.72,0,2,2,7,77,8,1,0,0,False,True,False,False,True,False,False
47727,21,0,5.45,0,3,4,6,49,3,1,1,0,False,False,False,False,False,False,True
15249,20,1,6.48,0,4,6,7,83,6,2,2,0,False,True,False,False,False,False,True
26695,19,0,8.1,0,4,5,6,88,6,2,1,1,False,False,True,True,False,False,False
